OBJECTID_1,OBJECTID,ROADWAY,BEGIN_POST,END_POST,CCTXTCLS,URBAREA,FUNCLASS,TYPEROAD,USROUTE,STROADNO,MNG_DIST_CD,CONTYDOT,AADT_2024,NOLANES_Total,MAXSPEED_Max,IsSignalized,IsInterchange,CountermeasureAbbv,CountermeasureName,CountermeasureID,CountermeasureType,LocationID,LocationStatus,CrashModificationFactor,CostScenario,CostEstimate,TotalLivesSaved,Crash_Saved_A,Crash_Saved_B,Crash_Saved_C,Crash_Saved_O,Benefit_All,Benefit_KA,CostPerLifeSaved,CrashSavings,Crash_Saved_All,CostBenefitRatio,PresentValueBenefit,PresentValueCost,NetPresentValue,CountermeasureGroup,Interchange Indicator,FDOT Managing District,FDOT County Code,Intersecting Roadway Id Milepoints,Intersecting Road Names,Entering Vehicle Daily Traffic,Avg Annual Daily Traffic - Major,Avg Annual Daily Traffic - Minor,Crash Intersection Category,Signalized Indicator,Countermeasure Service Life,Serious Injuries Saved,Intersection Status Type,ROADWAY_ORIG,BEGIN_POST_ORIG,END_POST_ORIG,LRS_SOURCE_ROW,LRS_PARENT_ID,LRS_SUB_ID,LOCATION,LRS_ROAD_NAME
103592,235431,87000106,0.872,0.892,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  953,6,MIAMI-DADE,32500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-05333,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,6,87,87000106 = .882|87281000 = 1.073|87A08639 = 0|87A18554 = .218,ANASTASIA AVE|SW 42ND AVE|UNIVERSITY DR,18600,28500,8700,IS|U|2|U,Y,10,,On-System / On-System,87281000,0.569,1.299,2360,SGNLBK-05333,1,0.882,ANASTASIA AVE
103592,235431,87281000,1.063,1.083,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  953,6,MIAMI-DADE,32500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-05333,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,6,87,87000106 = .882|87281000 = 1.073|87A08639 = 0|87A18554 = .218,ANASTASIA AVE|SW 42ND AVE|UNIVERSITY DR,18600,28500,8700,IS|U|2|U,Y,10,,On-System / On-System,87281000,0.569,1.299,2360,SGNLBK-05333,2,1.073,SW 42ND AVE
103592,235431,87A08639,0,0.01,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  953,6,MIAMI-DADE,32500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-05333,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,6,87,87000106 = .882|87281000 = 1.073|87A08639 = 0|87A18554 = .218,ANASTASIA AVE|SW 42ND AVE|UNIVERSITY DR,18600,28500,8700,IS|U|2|U,Y,10,,On-System / On-System,87281000,0.569,1.299,2360,SGNLBK-05333,3,0,UNIVERSITY DR
103592,235431,87A18554,0.208,0.228,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  953,6,MIAMI-DADE,32500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-05333,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,6,87,87000106 = .882|87281000 = 1.073|87A08639 = 0|87A18554 = .218,ANASTASIA AVE|SW 42ND AVE|UNIVERSITY DR,18600,28500,8700,IS|U|2|U,Y,10,,On-System / On-System,87281000,0.569,1.299,2360,SGNLBK-05333,4,0.218,
103594,231633,87000208,1.007,1.027,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  934,6,MIAMI-DADE,32500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04628,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,6,87,87000208 = 1.017|87080900 = 35.955,NW 32ND AVE|NW 79TH ST,27000,31500,22500,IS|U|3|D,Y,10,,On-System / On-System,87080900,35.941,36.064,2361,SGNLBK-04628,1,1.017,NW 32ND AVE
103594,231633,87080900,35.945,35.964999999999996,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  934,6,MIAMI-DADE,32500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04628,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,6,87,87000208 = 1.017|87080900 = 35.955,NW 32ND AVE|NW 79TH ST,27000,31500,22500,IS|U|3|D,Y,10,,On-System / On-System,87080900,35.941,36.064,2361,SGNLBK-04628,2,35.955,NW 79TH ST
103645,229096,87000718,0,0.018000000000000002,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   90,6,MIAMI-DADE,53000,8,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-05105,Potential Location,0.850000024,1,25780.59532125,,,,,,,,,,,,,25780.59532125,,,N,6,87,87000718 = .008|87120000 = 8.293|87A17241 = 1.205,SW 8TH ST|SW 94TH AVE,25750,51500,,IS|U|3|D,Y,10,,On-System / On-System,87120000,8.285,8.307,2362,SGNLBK-05105,1,0.008,SW 8TH ST
103645,229096,87120000,8.283,8.302999999999999,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   90,6,MIAMI-DADE,53000,8,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-05105,Potential Location,0.850000024,1,25780.59532125,,,,,,,,,,,,,25780.59532125,,,N,6,87,87000718 = .008|87120000 = 8.293|87A17241 = 1.205,SW 8TH ST|SW 94TH AVE,25750,51500,,IS|U|3|D,Y,10,,On-System / On-System,87120000,8.285,8.307,2362,SGNLBK-05105,2,8.293,SW 94TH AVE
103645,229096,87A17241,1.195,1.215,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   90,6,MIAMI-DADE,53000,8,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-05105,Potential Location,0.850000024,1,25780.59532125,,,,,,,,,,,,,25780.59532125,,,N,6,87,87000718 = .008|87120000 = 8.293|87A17241 = 1.205,SW 8TH ST|SW 94TH AVE,25750,51500,,IS|U|3|D,Y,10,,On-System / On-System,87120000,8.285,8.307,2362,SGNLBK-05105,3,1.205,
103794,230646,87080900,36.963,36.983,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  934,6,MIAMI-DADE,36500,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04555,Potential Location,0.850000024,1,40103.1482775,,,,,,,,,,,,,40103.1482775,,,N,6,87,87080900 = 36.973|87504502 = 1.517|87504503 = .005,NW 22ND AVE|NW 79TH ST,42450,34000,30500,IS|U|3|D,Y,10,,On-System / On-System,87080900,36.906,37.018,2363,SGNLBK-04555,1,36.973,NW 22ND AVE
103794,230646,87504502,1.507,1.527,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  934,6,MIAMI-DADE,36500,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04555,Potential Location,0.850000024,1,40103.1482775,,,,,,,,,,,,,40103.1482775,,,N,6,87,87080900 = 36.973|87504502 = 1.517|87504503 = .005,NW 22ND AVE|NW 79TH ST,42450,34000,30500,IS|U|3|D,Y,10,,On-System / On-System,87080900,36.906,37.018,2363,SGNLBK-04555,2,1.517,NW 79TH ST
103794,230646,87504503,0,0.015,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  934,6,MIAMI-DADE,36500,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04555,Potential Location,0.850000024,1,40103.1482775,,,,,,,,,,,,,40103.1482775,,,N,6,87,87080900 = 36.973|87504502 = 1.517|87504503 = .005,NW 22ND AVE|NW 79TH ST,42450,34000,30500,IS|U|3|D,Y,10,,On-System / On-System,87080900,36.906,37.018,2363,SGNLBK-04555,3,0.005,
103801,234232,87000215,0.878,0.898,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR    9,6,MIAMI-DADE,31500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04652,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,6,87,87000215 = .888|87240000 = 8.301,NW 27TH AVE|NW 95TH ST|UNITY BLVD,22250,30000,14500,IS|U|3|D,Y,10,,On-System / On-System,87240000,8.267,8.325,2364,SGNLBK-04652,1,0.888,NW 27TH AVE
103801,234232,87240000,8.291,8.311,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR    9,6,MIAMI-DADE,31500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04652,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,6,87,87000215 = .888|87240000 = 8.301,NW 27TH AVE|NW 95TH ST|UNITY BLVD,22250,30000,14500,IS|U|3|D,Y,10,,On-System / On-System,87240000,8.267,8.325,2364,SGNLBK-04652,2,8.301,NW 95TH ST
103809,230784,87000554,0,0.016,SUBURBAN COMMERCIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  934,6,MIAMI-DADE,51500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04556,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,6,87,87000554 = .006|87080900 = 31.416|87A14394 = 1.789,NW 74TH AVE|NW 74TH ST|NW 74TH ST CONN,25950,46000,5900,IS|U|3|D,Y,10,,On-System / On-System,87080900,31.3832662472152,31.419,2365,SGNLBK-04556,1,0.006,NW 74TH AVE
103809,230784,87080900,31.406,31.426000000000002,SUBURBAN COMMERCIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  934,6,MIAMI-DADE,51500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04556,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,6,87,87000554 = .006|87080900 = 31.416|87A14394 = 1.789,NW 74TH AVE|NW 74TH ST|NW 74TH ST CONN,25950,46000,5900,IS|U|3|D,Y,10,,On-System / On-System,87080900,31.3832662472152,31.419,2365,SGNLBK-04556,2,31.416,NW 74TH ST
103809,230784,87A14394,1.779,1.799,SUBURBAN COMMERCIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  934,6,MIAMI-DADE,51500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04556,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,6,87,87000554 = .006|87080900 = 31.416|87A14394 = 1.789,NW 74TH AVE|NW 74TH ST|NW 74TH ST CONN,25950,46000,5900,IS|U|3|D,Y,10,,On-System / On-System,87080900,31.3832662472152,31.419,2365,SGNLBK-04556,3,1.789,NW 74TH ST CONN
103811,230845,87000761,0,0.01,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  985,6,MIAMI-DADE,31500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04557,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,6,87,87000761 = 0|87072000 = 1.755|87A00563 = 1.004,SW 107TH AVE|SW 76TH ST,17250,34500,,IS|U|2|U,Y,10,,On-System / On-System,87072000,1.594,1.777,2366,SGNLBK-04557,1,0,SW 107TH AVE
103811,230845,87072000,1.7449999999999999,1.765,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  985,6,MIAMI-DADE,31500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04557,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,6,87,87000761 = 0|87072000 = 1.755|87A00563 = 1.004,SW 107TH AVE|SW 76TH ST,17250,34500,,IS|U|2|U,Y,10,,On-System / On-System,87072000,1.594,1.777,2366,SGNLBK-04557,2,1.755,SW 76TH ST
103811,230845,87A00563,0.994,1.014,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  985,6,MIAMI-DADE,31500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04557,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,6,87,87000761 = 0|87072000 = 1.755|87A00563 = 1.004,SW 107TH AVE|SW 76TH ST,17250,34500,,IS|U|2|U,Y,10,,On-System / On-System,87072000,1.594,1.777,2366,SGNLBK-04557,3,1.004,
103813,234364,87240000,11.812,11.831999999999999,SUBURBAN RESIDENTIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR    9,6,MIAMI-DADE,27211,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04655,Potential Location,0.850000024,1,31509.61650375,,,,,,,,,,,,,31509.61650375,,,N,6,87,87240000 = 11.822|87504504 = 1.721|87504505 = .006|87A05920 = .093|87A05922 = .016,NW 22ND AVE|SR-9,31128,27856,18900,IS|U|3|D,Y,10,,On-System / On-System,87240000,11.754,11.85,2367,SGNLBK-04655,1,11.822,NW 22ND AVE
103813,234364,87504504,1.711,1.731,SUBURBAN RESIDENTIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR    9,6,MIAMI-DADE,27211,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04655,Potential Location,0.850000024,1,31509.61650375,,,,,,,,,,,,,31509.61650375,,,N,6,87,87240000 = 11.822|87504504 = 1.721|87504505 = .006|87A05920 = .093|87A05922 = .016,NW 22ND AVE|SR-9,31128,27856,18900,IS|U|3|D,Y,10,,On-System / On-System,87240000,11.754,11.85,2367,SGNLBK-04655,2,1.721,SR-9
103813,234364,87504505,0,0.016,SUBURBAN RESIDENTIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR    9,6,MIAMI-DADE,27211,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04655,Potential Location,0.850000024,1,31509.61650375,,,,,,,,,,,,,31509.61650375,,,N,6,87,87240000 = 11.822|87504504 = 1.721|87504505 = .006|87A05920 = .093|87A05922 = .016,NW 22ND AVE|SR-9,31128,27856,18900,IS|U|3|D,Y,10,,On-System / On-System,87240000,11.754,11.85,2367,SGNLBK-04655,3,0.006,
103813,234364,87A05920,0.083,0.103,SUBURBAN RESIDENTIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR    9,6,MIAMI-DADE,27211,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04655,Potential Location,0.850000024,1,31509.61650375,,,,,,,,,,,,,31509.61650375,,,N,6,87,87240000 = 11.822|87504504 = 1.721|87504505 = .006|87A05920 = .093|87A05922 = .016,NW 22ND AVE|SR-9,31128,27856,18900,IS|U|3|D,Y,10,,On-System / On-System,87240000,11.754,11.85,2367,SGNLBK-04655,4,0.093,
103813,234364,87A05922,0.006,0.026000000000000002,SUBURBAN RESIDENTIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR    9,6,MIAMI-DADE,27211,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04655,Potential Location,0.850000024,1,31509.61650375,,,,,,,,,,,,,31509.61650375,,,N,6,87,87240000 = 11.822|87504504 = 1.721|87504505 = .006|87A05920 = .093|87A05922 = .016,NW 22ND AVE|SR-9,31128,27856,18900,IS|U|3|D,Y,10,,On-System / On-System,87240000,11.754,11.85,2367,SGNLBK-04655,5,0.016,
103821,230852,87000105,0,0.011,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  985,6,MIAMI-DADE,26000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04558,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,6,87,87000105 = .001|87000405 = .98|87072000 = 3.512,SW 107TH AVE|SW 47TH TER|SW 48TH ST,15700,22500,5700,IS|U|2|U,Y,10,,On-System / On-System,87072000,3.073,3.52,2368,SGNLBK-04558,1,0.001,SW 107TH AVE
103821,230852,87000405,0.97,0.99,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  985,6,MIAMI-DADE,26000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04558,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,6,87,87000105 = .001|87000405 = .98|87072000 = 3.512,SW 107TH AVE|SW 47TH TER|SW 48TH ST,15700,22500,5700,IS|U|2|U,Y,10,,On-System / On-System,87072000,3.073,3.52,2368,SGNLBK-04558,2,0.98,SW 47TH TER
103821,230852,87072000,3.5020000000000002,3.522,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  985,6,MIAMI-DADE,26000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04558,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,6,87,87000105 = .001|87000405 = .98|87072000 = 3.512,SW 107TH AVE|SW 47TH TER|SW 48TH ST,15700,22500,5700,IS|U|2|U,Y,10,,On-System / On-System,87072000,3.073,3.52,2368,SGNLBK-04558,3,3.512,SW 48TH ST
103825,234575,87000215,0.927,0.9470000000000001,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR    9,6,MIAMI-DADE,31500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04658,Potential Location,0.850000024,1,15754.808251875,,,,,,,,,,,,,15754.808251875,,,N,6,87,87000215 = .937|87240000 = 8.336,NW 27TH AVE|NW 95TH ST,22250,30000,14500,IS|U|3|D,Y,10,,On-System / On-System,87240000,8.325,8.341,2369,SGNLBK-04658,1,0.937,NW 27TH AVE
103825,234575,87240000,8.326,8.346,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR    9,6,MIAMI-DADE,31500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04658,Potential Location,0.850000024,1,15754.808251875,,,,,,,,,,,,,15754.808251875,,,N,6,87,87000215 = .937|87240000 = 8.336,NW 27TH AVE|NW 95TH ST,22250,30000,14500,IS|U|3|D,Y,10,,On-System / On-System,87240000,8.325,8.341,2369,SGNLBK-04658,2,8.336,NW 95TH ST
103957,235741,87240000,0.045,0.065,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR    9,6,MIAMI-DADE,26500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04659,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,6,87,87240000 = .055|87A05079 = 0|87A18607 = .152,SW 27TH AVE|SW 27TH TER|SW 28TH LN,12750,25500,,IS|U|3|D,Y,10,,On-System / Off-System,87240000,0.02,0.062,2370,SGNLBK-04659,1,0.055,SW 27TH AVE
103957,235741,87A05079,0,0.01,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR    9,6,MIAMI-DADE,26500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04659,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,6,87,87240000 = .055|87A05079 = 0|87A18607 = .152,SW 27TH AVE|SW 27TH TER|SW 28TH LN,12750,25500,,IS|U|3|D,Y,10,,On-System / Off-System,87240000,0.02,0.062,2370,SGNLBK-04659,2,0,SW 27TH TER
103957,235741,87A18607,0.142,0.162,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR    9,6,MIAMI-DADE,26500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04659,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,6,87,87240000 = .055|87A05079 = 0|87A18607 = .152,SW 27TH AVE|SW 27TH TER|SW 28TH LN,12750,25500,,IS|U|3|D,Y,10,,On-System / Off-System,87240000,0.02,0.062,2370,SGNLBK-04659,3,0.152,SW 28TH LN
104019,226939,87000468,0,0.014,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,6,MIAMI-DADE,79500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03576,Potential Location,0.850000024,1,24348.340025625,,,,,,,,,,,,,24348.340025625,,,N,6,87,87000468 = .004|87030000 = 5.978|87A18936 = .602,S DIXIE HWY|SW 32ND AVE,44250,80500,8000,IS|U|3|D,Y,10,,On-System / On-System,87030000,5.973,6.047,2371,SGNLBK-03576,1,0.004,S DIXIE HWY
104019,226939,87030000,5.968,5.9879999999999995,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,6,MIAMI-DADE,79500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03576,Potential Location,0.850000024,1,24348.340025625,,,,,,,,,,,,,24348.340025625,,,N,6,87,87000468 = .004|87030000 = 5.978|87A18936 = .602,S DIXIE HWY|SW 32ND AVE,44250,80500,8000,IS|U|3|D,Y,10,,On-System / On-System,87030000,5.973,6.047,2371,SGNLBK-03576,2,5.978,SW 32ND AVE
104019,226939,87A18936,0.592,0.612,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,6,MIAMI-DADE,79500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03576,Potential Location,0.850000024,1,24348.340025625,,,,,,,,,,,,,24348.340025625,,,N,6,87,87000468 = .004|87030000 = 5.978|87A18936 = .602,S DIXIE HWY|SW 32ND AVE,44250,80500,8000,IS|U|3|D,Y,10,,On-System / On-System,87030000,5.973,6.047,2371,SGNLBK-03576,3,0.602,
104047,226959,87000543,0,0.017,URBAN CENTER,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,6,MIAMI-DADE,37500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03578,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,6,87,87000543 = .007|87030000 = .35,DATRAN DR|S DIXIE HWY,24050,42500,5600,IS|U|3|D,Y,10,,On-System / On-System,87030000,0.287,0.368,2372,SGNLBK-03578,1,0.007,DATRAN DR
104047,226959,87030000,0.33999999999999997,0.36,URBAN CENTER,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,6,MIAMI-DADE,37500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03578,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,6,87,87000543 = .007|87030000 = .35,DATRAN DR|S DIXIE HWY,24050,42500,5600,IS|U|3|D,Y,10,,On-System / On-System,87030000,0.287,0.368,2372,SGNLBK-03578,2,0.35,S DIXIE HWY
104077,224839,87030000,20.389,20.409000000000002,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,6,MIAMI-DADE,48500,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03351,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,6,87,87030000 = 20.399|87A11779 = .011|87A11785 = .267,BISCAYNE BLVD|HIGHLAND DR|NE 139TH ST,21750,43500,,IS|U|3|D,Y,10,,On-System / Off-System,87030000,20.301,20.4,2373,SGNLBK-03351,1,20.399,BISCAYNE BLVD
104077,224839,87A11779,0.0009999999999999992,0.020999999999999998,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,6,MIAMI-DADE,48500,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03351,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,6,87,87030000 = 20.399|87A11779 = .011|87A11785 = .267,BISCAYNE BLVD|HIGHLAND DR|NE 139TH ST,21750,43500,,IS|U|3|D,Y,10,,On-System / Off-System,87030000,20.301,20.4,2373,SGNLBK-03351,2,0.011,HIGHLAND DR
104077,224839,87A11785,0.257,0.277,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,6,MIAMI-DADE,48500,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03351,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,6,87,87030000 = 20.399|87A11779 = .011|87A11785 = .267,BISCAYNE BLVD|HIGHLAND DR|NE 139TH ST,21750,43500,,IS|U|3|D,Y,10,,On-System / Off-System,87030000,20.301,20.4,2373,SGNLBK-03351,3,0.267,NE 139TH ST
104156,227008,87000123,1.328,1.348,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,6,MIAMI-DADE,69000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03588,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,6,87,87000123 = 1.338|87030000 = 4.411,RIVIERA DR|S DIXIE HWY,38800,73000,4600,IS|U|3|D,Y,10,,On-System / On-System,87030000,4.37562943203735,4.414,2374,SGNLBK-03588,1,1.338,RIVIERA DR
104156,227008,87030000,4.401,4.420999999999999,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,6,MIAMI-DADE,69000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03588,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,6,87,87000123 = 1.338|87030000 = 4.411,RIVIERA DR|S DIXIE HWY,38800,73000,4600,IS|U|3|D,Y,10,,On-System / On-System,87030000,4.37562943203735,4.414,2374,SGNLBK-03588,2,4.411,S DIXIE HWY
104305,230063,87000248,0.004,0.024,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  826,6,MIAMI-DADE,60000,7,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03733,Potential Location,0.850000024,1,35806.382390625,,,,,,,,,,,,,35806.382390625,,,N,6,87,87000248 = .014|87170000 = 4.926|87170001 = .806|87A06657 = .875,NE 163RD ST|NE 35TH AVE|SR-826,59850,61500,24000,IS|U|3|D,Y,10,,On-System / On-System,87170000,4.879,4.935,2375,SGNLBK-03733,1,0.014,NE 163RD ST
104305,230063,87170000,4.916,4.936,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  826,6,MIAMI-DADE,60000,7,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03733,Potential Location,0.850000024,1,35806.382390625,,,,,,,,,,,,,35806.382390625,,,N,6,87,87000248 = .014|87170000 = 4.926|87170001 = .806|87A06657 = .875,NE 163RD ST|NE 35TH AVE|SR-826,59850,61500,24000,IS|U|3|D,Y,10,,On-System / On-System,87170000,4.879,4.935,2375,SGNLBK-03733,2,4.926,NE 35TH AVE
